disease_class,year,first_abs_all,first_per100k_all,total_abs_all,total_per100k_all,total_abs_1y,total_per100k_1y,total_abs_child,total_per100k_child,total_abs_teen,total_per100k_teen,disability_cases,disability_days,class_name,class_name_short
6.1,2000,,,,,0.9,0.8,6.6,25.2,0.8,10.7,,,Cerebral palsy in children,Cerebral Palsy
6.1,2001,,,,,1.0,0.9,6.4,25.8,0.8,11.2,,,Cerebral palsy in children,Cerebral Palsy
6.1,2002,,,,,1.2,1.0,6.9,28.9,1.1,14.2,,,Cerebral palsy in children,Cerebral Palsy
6.1,2003,,,,,1.2,1.0,6.9,30.3,1.1,14.5,,,Cerebral palsy in children,Cerebral Palsy
6.1,2004,,,,,1.2,0.9,6.7,30.8,1.0,14.0,,,Cerebral palsy in children,Cerebral Palsy
6.1,2005,,,,,1.2,0.8,7.1,33.3,1.0,14.9,,,Cerebral palsy in children,Cerebral Palsy
6.1,2006,,,,,1.2,0.9,7.5,35.7,0.9,13.3,,,Cerebral palsy in children,Cerebral Palsy
6.1,2007,,,,,1.2,0.8,7.4,35.3,0.7,12.4,,,Cerebral palsy in children,Cerebral Palsy
6.1,2008,,,,,1.3,0.8,7.5,35.7,0.6,11.4,,,Cerebral palsy in children,Cerebral Palsy
6.1,2009,,,,,1.4,,7.4,,0.4,,,,Cerebral palsy in children,Cerebral Palsy
6.1,2010,,,,,1.8,1.04,7.0,32.2,0.4,8.3,,,Cerebral palsy in children,Cerebral Palsy
6.1,2011,,,,,1.7,1.0,7.0,31.8,0.4,8.8,,,Cerebral palsy in children,Cerebral Palsy
6.1,2012,,,,,1.3,0.8,7.0,31.1,0.4,9.4,,,Cerebral palsy in children,Cerebral Palsy
6.1,2013,,,,,1.1,0.6,6.9,29.7,0.4,10.0,,,Cerebral palsy in children,Cerebral Palsy
6.1,2014,,,,,1.3,0.8,7.7,32.1,0.4,10.5,,,Cerebral palsy in children,Cerebral Palsy
6.1,2015,,,,,1.2,0.64,7.9,32.0,0.6,13.8,,,Cerebral palsy in children,Cerebral Palsy
6.1,2016,,,,,1.5,0.9,8.4,33.2,0.7,16.9,,,Cerebral palsy in children,Cerebral Palsy
6.1,2017,,,,,1.0,0.6,7.5,29.2,0.8,19.5,,,Cerebral palsy in children,Cerebral Palsy
6.1,2018,,,,,0.9,0.6,7.2,27.8,0.8,18.1,,,Cerebral palsy in children,Cerebral Palsy
6.1,2019,,,,,0.9,0.6,6.9,26.5,0.7,16.6,,,Cerebral palsy in children,Cerebral Palsy
6.1,2021,,,,,0.03,0.02,6.0,23.0,,,,,Cerebral palsy in children,Cerebral Palsy
6.1,2022,,,,,0.2,0.15,6.2,24.2,,,,,Cerebral palsy in children,Cerebral Palsy
total,1991,,,,,2982.7,1831.2,,,3612.5,57770.9,,,total,total
4.2,2005,,,,,,,55.8,255.9,20.1,289.2,,,Obesity,Obesity
4.2,2010,,,,,,,69.2,319.2,21.4,463.8,,,Obesity,Obesity
4.2,2013,,,,,,,83.7,362.3,23.6,582.8,,,Obesity,Obesity
4.2,2014,,,,,,,87.0,361.4,25.6,638.5,,,Obesity,Obesity
6.1,1990,,,,,,,8.2,24.0,,,,,Cerebral palsy in children,Cerebral Palsy
6.1,2020,,,,,,,5.6,21.8,0.6,14.2,,,Cerebral palsy in children,Cerebral Palsy
12,1991,,,,,,,,,198.6,3175.4,,,Diseases of the skin and subcutaneous tissue,Skin Diseases
12.1,1991,,,,,,,,,26.7,427.5,,,Contact dermatitis,Dermatitis
12.1,1995,,,,,,,,,52.1,795.4,,,Contact dermatitis,Dermatitis
12.1,1996,,,,,,,,,52.1,791.5,,,Contact dermatitis,Dermatitis
12.1,1997,,,,,,,,,51.8,774.0,,,Contact dermatitis,Dermatitis
12.1,1998,,,,,,,,,49.7,719.5,,,Contact dermatitis,Dermatitis
12.1,1999,,,,,,,,,52.2,730.4,,,Contact dermatitis,Dermatitis
12.1,2000,,,,,,,,,54.6,729.9,,,Contact dermatitis,Dermatitis
12.1,2001,,,,,,,,,61.0,811.6,,,Contact dermatitis,Dermatitis
12.1,2002,,,,,,,,,70.9,940.4,,,Contact dermatitis,Dermatitis
12.1,2003,,,,,,,,,74.9,997.9,,,Contact dermatitis,Dermatitis
12.1,2004,,,,,,,,,76.2,1046.2,,,Contact dermatitis,Dermatitis
12.1,2005,,,,,,,,,75.9,1094.9,,,Contact dermatitis,Dermatitis
12.1,2006,,,,,,,,,75.4,1175.9,,,Contact dermatitis,Dermatitis
12.1,2007,,,,,,,,,73.8,1259.7,,,Contact dermatitis,Dermatitis
12.1,2008,,,,,,,,,67.0,1270.4,,,Contact dermatitis,Dermatitis
12.1,2009,,,,,,,,,66.9,,,,Contact dermatitis,Dermatitis
12.1,2010,,,,,,,,,67.1,1454.3,,,Contact dermatitis,Dermatitis
12.1,2011,,,,,,,,,56.4,1283.6,,,Contact dermatitis,Dermatitis
12.1,2012,,,,,,,,,65.0,1546.9,,,Contact dermatitis,Dermatitis
12.1,2013,,,,,,,,,63.3,1564.5,,,Contact dermatitis,Dermatitis
12.1,2014,,,,,,,,,69.3,1730.1,,,Contact dermatitis,Dermatitis
12.1,2015,,,,,,,,,62.4,1528.6,,,Contact dermatitis,Dermatitis
12.1,2016,,,,,,,,,62.9,1560.9,,,Contact dermatitis,Dermatitis
12.1,2017,,,,,,,,,59.1,1444.2,,,Contact dermatitis,Dermatitis
12.1,2018,,,,,,,,,61.9,1467.3,,,Contact dermatitis,Dermatitis
12.1,2019,,,,,,,,,62.5,1403.7,,,Contact dermatitis,Dermatitis
12.1,2020,,,,,,,,,52.2,1153.9,,,Contact dermatitis,Dermatitis
12.1,2021,,,,,,,,,55.1,1221.1,,,Contact dermatitis,Dermatitis
12.1,2022,,,,,,,,,58.1,1272.6,,,Contact dermatitis,Dermatitis
13,1991,,,,,,,,,68.7,1098.6,,,Diseases of the musculoskeletal system and connective tissue,Musculoskeletal Diseases
2,1991,,,,,,,,,4.2,67.3,,,Neoplasms,Cancers
3,1991,,,,,,,,,6.9,111.0,,,"Diseases of the blood, blood-forming organs, and certain disorders involving the immune mechanism",Blood & Immune Diseases
3.1,1991,,,,,,,,,4.8,77.3,,,Anemias,Anemias
4,1991,,,,,,,,,32.7,523.0,,,"Endocrine, nutritional, and metabolic diseases",Endocrine / Metabolic Diseases
4.1,1991,,,,,,,,,0.8,12.4,,,Diabetes mellitus,Diabetes
4.2,1991,,,,,,,,,8.5,136.0,,,Obesity,Obesity
4.2,1995,,,,,,,,,9.2,140.5,,,Obesity,Obesity
4.2,1996,,,,,,,,,10.3,156.7,,,Obesity,Obesity
4.2,1997,,,,,,,,,11.7,174.8,,,Obesity,Obesity
4.2,1998,,,,,,,,,12.6,182.0,,,Obesity,Obesity
4.2,1999,,,,,,,,,11.6,162.0,,,Obesity,Obesity
4.2,2000,,,,,,,,,11.7,156.4,,,Obesity,Obesity
4.2,2001,,,,,,,,,12.9,171.5,,,Obesity,Obesity
4.2,2002,,,,,,,,,19.1,252.6,,,Obesity,Obesity
4.2,2003,,,,,,,,,18.7,249.4,,,Obesity,Obesity
4.2,2004,,,,,,,,,20.0,274.5,,,Obesity,Obesity
4.2,2006,,,,,,,,,21.6,336.0,,,Obesity,Obesity
4.2,2007,,,,,,,,,21.7,370.4,,,Obesity,Obesity
4.2,2008,,,,,,,,,21.8,413.8,,,Obesity,Obesity
4.2,2009,,,,,,,,,20.8,,,,Obesity,Obesity
4.2,2011,,,,,,,,,22.6,514.4,,,Obesity,Obesity
4.2,2012,,,,,,,,,23.4,556.7,,,Obesity,Obesity
6.2,1991,,,,,,,,,1.4,21.6,,,"Epilepsy, status epilepticus",Epilepsy
6.2,1995,,,,,,,,,1.9,29.6,,,"Epilepsy, status epilepticus",Epilepsy
6.2,1996,,,,,,,,,2.3,35.1,,,"Epilepsy, status epilepticus",Epilepsy
6.2,1997,,,,,,,,,2.5,37.4,,,"Epilepsy, status epilepticus",Epilepsy
6.2,1998,,,,,,,,,2.7,39.7,,,"Epilepsy, status epilepticus",Epilepsy
6.2,1999,,,,,,,,,3.4,47.5,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2000,,,,,,,,,3.9,52.1,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2001,,,,,,,,,4.0,56.0,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2002,,,,,,,,,4.6,60.9,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2003,,,,,,,,,4.8,63.9,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2004,,,,,,,,,4.8,65.3,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2005,,,,,,,,,4.8,68.9,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2006,,,,,,,,,4.5,70.9,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2007,,,,,,,,,4.1,69.7,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2008,,,,,,,,,3.5,66.5,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2009,,,,,,,,,3.4,,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2010,,,,,,,,,3.4,73.1,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2011,,,,,,,,,3.2,72.3,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2012,,,,,,,,,3.0,71.5,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2013,,,,,,,,,2.9,72.6,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2014,,,,,,,,,3.2,80.8,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2015,,,,,,,,,3.3,82.1,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2016,,,,,,,,,3.7,90.6,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2017,,,,,,,,,3.5,84.4,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2018,,,,,,,,,3.4,81.0,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2019,,,,,,,,,3.5,78.0,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2020,,,,,,,,,3.0,66.5,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2021,,,,,,,,,3.7,81.8,,,"Epilepsy, status epilepticus",Epilepsy
6.2,2022,,,,,,,,,3.9,85.6,,,"Epilepsy, status epilepticus",Epilepsy
8.1,1991,,,,,,,,,9.9,157.8,,,Chronic otitis,Chronic Otitis
8.1,1995,,,,,,,,,12.5,190.5,,,Chronic otitis,Chronic Otitis
8.1,1996,,,,,,,,,13.5,204.5,,,Chronic otitis,Chronic Otitis
8.1,1997,,,,,,,,,13.5,201.7,,,Chronic otitis,Chronic Otitis
8.1,1998,,,,,,,,,14.1,204.4,,,Chronic otitis,Chronic Otitis
8.1,1999,,,,,,,,,14.0,196.4,,,Chronic otitis,Chronic Otitis
8.1,2000,,,,,,,,,13.6,181.8,,,Chronic otitis,Chronic Otitis
8.1,2001,,,,,,,,,13.0,172.5,,,Chronic otitis,Chronic Otitis
8.1,2002,,,,,,,,,13.6,180.4,,,Chronic otitis,Chronic Otitis
8.1,2003,,,,,,,,,12.3,164.1,,,Chronic otitis,Chronic Otitis
8.1,2004,,,,,,,,,12.0,165.2,,,Chronic otitis,Chronic Otitis
8.1,2005,,,,,,,,,10.2,146.5,,,Chronic otitis,Chronic Otitis
8.1,2006,,,,,,,,,9.7,150.8,,,Chronic otitis,Chronic Otitis
8.1,2007,,,,,,,,,9.1,155.4,,,Chronic otitis,Chronic Otitis
8.1,2008,,,,,,,,,7.5,141.5,,,Chronic otitis,Chronic Otitis
8.1,2009,,,,,,,,,6.0,,,,Chronic otitis,Chronic Otitis
8.1,2010,,,,,,,,,4.4,95.2,,,Chronic otitis,Chronic Otitis
8.1,2011,,,,,,,,,3.6,82.9,,,Chronic otitis,Chronic Otitis
8.1,2012,,,,,,,,,3.5,82.1,,,Chronic otitis,Chronic Otitis
8.1,2013,,,,,,,,,3.2,79.0,,,Chronic otitis,Chronic Otitis
8.1,2014,,,,,,,,,3.4,85.2,,,Chronic otitis,Chronic Otitis
8.1,2015,,,,,,,,,3.1,77.0,,,Chronic otitis,Chronic Otitis
8.1,2016,,,,,,,,,3.1,77.8,,,Chronic otitis,Chronic Otitis
8.1,2017,,,,,,,,,3.0,72.7,,,Chronic otitis,Chronic Otitis
8.1,2018,,,,,,,,,2.9,69.0,,,Chronic otitis,Chronic Otitis
8.1,2019,,,,,,,,,2.9,65.9,,,Chronic otitis,Chronic Otitis
8.1,2020,,,,,,,,,2.5,55.5,,,Chronic otitis,Chronic Otitis
8.1,2021,,,,,,,,,2.3,51.0,,,Chronic otitis,Chronic Otitis
8.1,2022,,,,,,,,,2.8,60.4,,,Chronic otitis,Chronic Otitis
9,1991,,,,,,,,,24.3,389.3,,,Diseases of the circulatory system,Cardiovascular diseases
5,2012,,,,,,,,,,,169410.0,3668321.0,Mental and behavioral disorders,Mental Disorders
5,2013,,,,,,,,,,,151954.0,3351550.0,Mental and behavioral disorders,Mental Disorders
5,2014,,,,,,,,,,,143423.0,3178863.0,Mental and behavioral disorders,Mental Disorders
5,2015,,,,,,,,,,,130930.0,2957964.0,Mental and behavioral disorders,Mental Disorders
5,2016,,,,,,,,,,,119279.0,2694366.0,Mental and behavioral disorders,Mental Disorders
5,2017,,,,,,,,,,,113240.0,2542446.0,Mental and behavioral disorders,Mental Disorders
5,2018,,,,,,,,,,,109609.0,2419271.0,Mental and behavioral disorders,Mental Disorders
5,2019,,,,,,,,,,,108419.0,2425803.0,Mental and behavioral disorders,Mental Disorders
5,2020,,,,,,,,,,,87512.0,1936623.0,Mental and behavioral disorders,Mental Disorders
5,2021,,,,,,,,,,,93303.0,2029996.0,Mental and behavioral disorders,Mental Disorders
5,2022,,,,,,,,,,,94259.0,1997429.0,Mental and behavioral disorders,Mental Disorders
care for sick,2012,,,,,,,,,,,4783792.0,40959759.0,Leave to care for the sick,Sick Leave
care for sick,2013,,,,,,,,,,,4816611.0,40531678.0,Leave to care for the sick,Sick Leave
care for sick,2014,,,,,,,,,,,5058661.0,42116623.0,Leave to care for the sick,Sick Leave
care for sick,2015,,,,,,,,,,,4816615.0,40179123.0,Leave to care for the sick,Sick Leave
care for sick,2016,,,,,,,,,,,4942155.0,41237019.0,Leave to care for the sick,Sick Leave
care for sick,2017,,,,,,,,,,,5108153.0,42317115.0,Leave to care for the sick,Sick Leave
care for sick,2018,,,,,,,,,,,5130522.0,42451877.0,Leave to care for the sick,Sick Leave
care for sick,2019,,,,,,,,,,,5168484.0,42630910.0,Leave to care for the sick,Sick Leave
care for sick,2020,,,,,,,,,,,4079276.0,35517676.0,Leave to care for the sick,Sick Leave
care for sick,2021,,,,,,,,,,,5329561.0,46514223.0,Leave to care for the sick,Sick Leave
care for sick,2022,,,,,,,,,,,6079502.0,52424111.0,Leave to care for the sick,Sick Leave
maternity leave,2012,,,,,,,,,,,1033919.0,143867201.0,Maternity leave,Maternity Leave
maternity leave,2013,,,,,,,,,,,1035610.0,143955839.0,Maternity leave,Maternity Leave
maternity leave,2014,,,,,,,,,,,1052386.0,146750095.0,Maternity leave,Maternity Leave
maternity leave,2015,,,,,,,,,,,1064079.0,149058173.0,Maternity leave,Maternity Leave
maternity leave,2016,,,,,,,,,,,1041995.0,145962305.0,Maternity leave,Maternity Leave
maternity leave,2017,,,,,,,,,,,956691.0,134033711.0,Maternity leave,Maternity Leave
maternity leave,2018,,,,,,,,,,,888044.0,124754392.0,Maternity leave,Maternity Leave
maternity leave,2019,,,,,,,,,,,818639.0,114679452.0,Maternity leave,Maternity Leave
maternity leave,2020,,,,,,,,,,,780642.0,109276521.0,Maternity leave,Maternity Leave
maternity leave,2021,,,,,,,,,,,730023.0,103411787.0,Maternity leave,Maternity Leave
maternity leave,2022,,,,,,,,,,,683476.0,97293493.0,Maternity leave,Maternity Leave
